"model_name","upstream_model_id","model_type","unit","sku_key","price_usd","source_url","snapshot_version"
"re/ai-essay-writer","ai-essay-writer","text","per essay","ai-essay-writer:flat",0.000894,"https://reapi.ai/models/ai-essay-writer",1785200182468
"re/ai-text-detector","ai-text-detector","text","per 1,000 words","ai-text-detector:flat",0.000089,"https://reapi.ai/models/ai-text-detector",1785200182468
"re/audio-multistem","audio-multistem","audio","per selected stem minute","audio-multistem:flat",0.2,"https://reapi.ai/models/multistem-splitter",1785200182468
"re/audio-music-extractor","audio-music-extractor","audio","per started minute","audio-music-extractor:flat",0.2,"https://reapi.ai/models/music-extractor",1785200182468
"re/audio-stem-separator","audio-stem-separator","audio","per started minute","audio-stem-separator:flat",0.2,"https://reapi.ai/models/vocal-remover",1785200182468
"re/audio-voice-change","audio-voice-change","audio","per started minute","audio-voice-change:flat",0.2,"https://reapi.ai/models/voice-changer",1785200182468
"re/audio-voice-clean","audio-voice-clean","audio","per started minute","audio-voice-clean:flat",0.2,"https://reapi.ai/models/voice-cleaner",1785200182468
"re/doubao-seedance-2.0","doubao-seedance-2.0","video","per second","doubao-seedance-2.0:1080p:ref",0.23496,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0","doubao-seedance-2.0","video","per second","doubao-seedance-2.0:1080p:text",0.3872,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0","doubao-seedance-2.0","video","per second","doubao-seedance-2.0:480p:ref",0.0484,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0","doubao-seedance-2.0","video","per second","doubao-seedance-2.0:480p:text",0.079816,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0","doubao-seedance-2.0","video","per second","doubao-seedance-2.0:4k:ref",0.503112,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0","doubao-seedance-2.0","video","per second","doubao-seedance-2.0:4k:text",0.817559,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0","doubao-seedance-2.0","video","per second","doubao-seedance-2.0:720p:ref",0.10384,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0","doubao-seedance-2.0","video","per second","doubao-seedance-2.0:720p:text",0.171776,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-face","doubao-seedance-2.0-face","video","per second","doubao-seedance-2.0-face:1080p:noVideo",0.459,"https://reapi.ai/zh/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-face","doubao-seedance-2.0-face","video","per second","doubao-seedance-2.0-face:1080p:withVideo",0.279,"https://reapi.ai/zh/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-face","doubao-seedance-2.0-face","video","per second","doubao-seedance-2.0-face:480p:noVideo",0.086,"https://reapi.ai/zh/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-face","doubao-seedance-2.0-face","video","per second","doubao-seedance-2.0-face:480p:withVideo",0.052,"https://reapi.ai/zh/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-face","doubao-seedance-2.0-face","video","per second","doubao-seedance-2.0-face:4k:noVideo",0.936,"https://reapi.ai/zh/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-face","doubao-seedance-2.0-face","video","per second","doubao-seedance-2.0-face:4k:withVideo",0.576,"https://reapi.ai/zh/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-face","doubao-seedance-2.0-face","video","per second","doubao-seedance-2.0-face:720p:noVideo",0.185,"https://reapi.ai/zh/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-face","doubao-seedance-2.0-face","video","per second","doubao-seedance-2.0-face:720p:withVideo",0.113,"https://reapi.ai/zh/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-fast","doubao-seedance-2.0-fast","video","per second","doubao-seedance-2.0-fast:480p:ref",0.03828,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-fast","doubao-seedance-2.0-fast","video","per second","doubao-seedance-2.0-fast:480p:text",0.06424,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-fast","doubao-seedance-2.0-fast","video","per second","doubao-seedance-2.0-fast:720p:ref",0.08272,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-fast","doubao-seedance-2.0-fast","video","per second","doubao-seedance-2.0-fast:720p:text",0.13816,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-fast-face","doubao-seedance-2.0-fast-face","video","per second","doubao-seedance-2.0-fast-face:480p:noVideo",0.07,"https://reapi.ai/zh/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-fast-face","doubao-seedance-2.0-fast-face","video","per second","doubao-seedance-2.0-fast-face:480p:withVideo",0.041,"https://reapi.ai/zh/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-fast-face","doubao-seedance-2.0-fast-face","video","per second","doubao-seedance-2.0-fast-face:720p:noVideo",0.149,"https://reapi.ai/zh/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-fast-face","doubao-seedance-2.0-fast-face","video","per second","doubao-seedance-2.0-fast-face:720p:withVideo",0.09,"https://reapi.ai/zh/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-fast-official","doubao-seedance-2.0-fast-official","video","per second","doubao-seedance-2.0-fast-official:480p:ref",0.039034,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-fast-official","doubao-seedance-2.0-fast-official","video","per second","doubao-seedance-2.0-fast-official:480p:text",0.065647,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-fast-official","doubao-seedance-2.0-fast-official","video","per second","doubao-seedance-2.0-fast-official:720p:ref",0.083942,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-fast-official","doubao-seedance-2.0-fast-official","video","per second","doubao-seedance-2.0-fast-official:720p:text",0.141176,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-official","doubao-seedance-2.0-official","video","per second","doubao-seedance-2.0-official:1080p:ref",0.258211,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-official","doubao-seedance-2.0-official","video","per second","doubao-seedance-2.0-official:1080p:text",0.4248,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-official","doubao-seedance-2.0-official","video","per second","doubao-seedance-2.0-official:480p:ref",0.048209,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-official","doubao-seedance-2.0-official","video","per second","doubao-seedance-2.0-official:480p:text",0.0792,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-official","doubao-seedance-2.0-official","video","per second","doubao-seedance-2.0-official:4k:ref",0.525981,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-official","doubao-seedance-2.0-official","video","per second","doubao-seedance-2.0-official:4k:text",0.85472,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-official","doubao-seedance-2.0-official","video","per second","doubao-seedance-2.0-official:720p:ref",0.103722,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedance-2.0-official","doubao-seedance-2.0-official","video","per second","doubao-seedance-2.0-official:720p:text",0.1704,"https://reapi.ai/models/seedance-2-0",1785200182468
"re/doubao-seedream-5-0-lite","doubao-seedream-5-0-lite","image","per image","doubao-seedream-5-0-lite:2k",0.0308,"https://reapi.ai/models/seedream-5-0-lite",1785200182468
"re/doubao-seedream-5-0-lite","doubao-seedream-5-0-lite","image","per image","doubao-seedream-5-0-lite:3k",0.0308,"https://reapi.ai/models/seedream-5-0-lite",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:1k",0.031324,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:1k_nsfw",0.033088,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:1k_nsfw_refs10",0.052941,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:1k_nsfw_refs2",0.035294,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:1k_nsfw_refs3",0.0375,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:1k_nsfw_refs4",0.039706,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:1k_nsfw_refs5",0.041912,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:1k_nsfw_refs6",0.044118,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:1k_nsfw_refs7",0.046324,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:1k_nsfw_refs8",0.048529,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:1k_nsfw_refs9",0.050735,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:1k_refs10",0.050118,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:1k_refs2",0.033412,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:1k_refs3",0.0355,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:1k_refs4",0.037588,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:1k_refs5",0.039676,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:1k_refs6",0.041765,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:1k_refs7",0.043853,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:1k_refs8",0.045941,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:1k_refs9",0.048029,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:2k",0.062647,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:2k_nsfw",0.066176,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:2k_nsfw_refs10",0.086029,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:2k_nsfw_refs2",0.068382,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:2k_nsfw_refs3",0.070588,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:2k_nsfw_refs4",0.072794,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:2k_nsfw_refs5",0.075,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:2k_nsfw_refs6",0.077206,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:2k_nsfw_refs7",0.079412,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:2k_nsfw_refs8",0.081618,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:2k_nsfw_refs9",0.083824,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:2k_refs10",0.081441,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:2k_refs2",0.064735,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:2k_refs3",0.066824,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:2k_refs4",0.068912,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:2k_refs5",0.071,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:2k_refs6",0.073088,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:2k_refs7",0.075176,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:2k_refs8",0.077265,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/doubao-seedream-5-0-pro","doubao-seedream-5-0-pro","image","per image","doubao-seedream-5-0-pro:2k_refs9",0.079353,"https://reapi.ai/models/seedream-5-0-pro",1785200182468
"re/enhance-video-1.0","enhance-video-1.0","video","per second","enhance-video-1.0:professional:1080p:gt30",0.082143,"https://reapi.ai/models/enhance-video-1-0",1785200182468
"re/enhance-video-1.0","enhance-video-1.0","video","per second","enhance-video-1.0:professional:1080p:le30",0.041071,"https://reapi.ai/models/enhance-video-1-0",1785200182468
"re/enhance-video-1.0","enhance-video-1.0","video","per second","enhance-video-1.0:professional:2k:gt30",0.164286,"https://reapi.ai/models/enhance-video-1-0",1785200182468
"re/enhance-video-1.0","enhance-video-1.0","video","per second","enhance-video-1.0:professional:2k:le30",0.082143,"https://reapi.ai/models/enhance-video-1-0",1785200182468
"re/enhance-video-1.0","enhance-video-1.0","video","per second","enhance-video-1.0:professional:4k:gt30",0.328571,"https://reapi.ai/models/enhance-video-1-0",1785200182468
"re/enhance-video-1.0","enhance-video-1.0","video","per second","enhance-video-1.0:professional:4k:le30",0.164286,"https://reapi.ai/models/enhance-video-1-0",1785200182468
"re/enhance-video-1.0","enhance-video-1.0","video","per second","enhance-video-1.0:professional:720p:gt30",0.041071,"https://reapi.ai/models/enhance-video-1-0",1785200182468
"re/enhance-video-1.0","enhance-video-1.0","video","per second","enhance-video-1.0:professional:720p:le30",0.020536,"https://reapi.ai/models/enhance-video-1-0",1785200182468
"re/enhance-video-1.0","enhance-video-1.0","video","per second","enhance-video-1.0:standard:1080p:gt30",0.008214,"https://reapi.ai/models/enhance-video-1-0",1785200182468
"re/enhance-video-1.0","enhance-video-1.0","video","per second","enhance-video-1.0:standard:1080p:le30",0.004107,"https://reapi.ai/models/enhance-video-1-0",1785200182468
"re/enhance-video-1.0","enhance-video-1.0","video","per second","enhance-video-1.0:standard:2k:gt30",0.016429,"https://reapi.ai/models/enhance-video-1-0",1785200182468
"re/enhance-video-1.0","enhance-video-1.0","video","per second","enhance-video-1.0:standard:2k:le30",0.008214,"https://reapi.ai/models/enhance-video-1-0",1785200182468
"re/enhance-video-1.0","enhance-video-1.0","video","per second","enhance-video-1.0:standard:4k:gt30",0.032857,"https://reapi.ai/models/enhance-video-1-0",1785200182468
"re/enhance-video-1.0","enhance-video-1.0","video","per second","enhance-video-1.0:standard:4k:le30",0.016429,"https://reapi.ai/models/enhance-video-1-0",1785200182468
"re/enhance-video-1.0","enhance-video-1.0","video","per second","enhance-video-1.0:standard:720p:gt30",0.004107,"https://reapi.ai/models/enhance-video-1-0",1785200182468
"re/enhance-video-1.0","enhance-video-1.0","video","per second","enhance-video-1.0:standard:720p:le30",0.002055,"https://reapi.ai/models/enhance-video-1-0",1785200182468
"re/flux-2","flux-2","image","per image","flux-2:1K",0.0275,"https://reapi.ai/models/flux-2",1785200182468
"re/flux-2","flux-2","image","per image","flux-2:2K",0.0385,"https://reapi.ai/models/flux-2",1785200182468
"re/flux-2-flex","flux-2-flex","image","per image","flux-2-flex:1K",0.077,"https://reapi.ai/models/flux-2",1785200182468
"re/flux-2-flex","flux-2-flex","image","per image","flux-2-flex:2K",0.132,"https://reapi.ai/models/flux-2",1785200182468
"re/gemini-2.5-flash-image-preview","gemini-2.5-flash-image-preview","image","per image","gemini-2.5-flash-image-preview:flat",0.014375,"https://reapi.ai/models/gemini-2-5-flash-image-preview",1785200182468
"re/gemini-2.5-flash-image-preview-official","gemini-2.5-flash-image-preview-official","image","per image","gemini-2.5-flash-image-preview-official:flat",0.03588,"https://reapi.ai/models/gemini-2-5-flash-image-preview",1785200182468
"re/gemini-3-pro-image-preview","gemini-3-pro-image-preview","image","per image","gemini-3-pro-image-preview:1k",0.0414,"https://reapi.ai/models/gemini-3-pro-image-preview",1785200182468
"re/gemini-3-pro-image-preview","gemini-3-pro-image-preview","image","per image","gemini-3-pro-image-preview:2k",0.0414,"https://reapi.ai/models/gemini-3-pro-image-preview",1785200182468
"re/gemini-3-pro-image-preview","gemini-3-pro-image-preview","image","per image","gemini-3-pro-image-preview:4k",0.045,"https://reapi.ai/models/gemini-3-pro-image-preview",1785200182468
"re/gemini-3-pro-image-preview-official","gemini-3-pro-image-preview-official","image","per image","gemini-3-pro-image-preview-official:1k",0.12328,"https://reapi.ai/models/gemini-3-pro-image-preview",1785200182468
"re/gemini-3-pro-image-preview-official","gemini-3-pro-image-preview-official","image","per image","gemini-3-pro-image-preview-official:2k",0.12328,"https://reapi.ai/models/gemini-3-pro-image-preview",1785200182468
"re/gemini-3-pro-image-preview-official","gemini-3-pro-image-preview-official","image","per image","gemini-3-pro-image-preview-official:4k",0.2208,"https://reapi.ai/models/gemini-3-pro-image-preview",1785200182468
"re/gemini-3.1-flash-image-preview","gemini-3.1-flash-image-preview","image","per image","gemini-3.1-flash-image-preview:0.5k",0.0315,"https://reapi.ai/models/gemini-3-1-flash-image-preview",1785200182468
"re/gemini-3.1-flash-image-preview","gemini-3.1-flash-image-preview","image","per image","gemini-3.1-flash-image-preview:1k",0.0315,"https://reapi.ai/models/gemini-3-1-flash-image-preview",1785200182468
"re/gemini-3.1-flash-image-preview","gemini-3.1-flash-image-preview","image","per image","gemini-3.1-flash-image-preview:2k",0.0477,"https://reapi.ai/models/gemini-3-1-flash-image-preview",1785200182468
"re/gemini-3.1-flash-image-preview","gemini-3.1-flash-image-preview","image","per image","gemini-3.1-flash-image-preview:4k",0.0711,"https://reapi.ai/models/gemini-3-1-flash-image-preview",1785200182468
"re/gemini-3.1-flash-image-preview-official","gemini-3.1-flash-image-preview-official","image","per image","gemini-3.1-flash-image-preview-official:0.5k",0.05896,"https://reapi.ai/models/gemini-3-1-flash-image-preview",1785200182468
"re/gemini-3.1-flash-image-preview-official","gemini-3.1-flash-image-preview-official","image","per image","gemini-3.1-flash-image-preview-official:1k",0.05896,"https://reapi.ai/models/gemini-3-1-flash-image-preview",1785200182468
"re/gemini-3.1-flash-image-preview-official","gemini-3.1-flash-image-preview-official","image","per image","gemini-3.1-flash-image-preview-official:2k",0.08888,"https://reapi.ai/models/gemini-3-1-flash-image-preview",1785200182468
"re/gemini-3.1-flash-image-preview-official","gemini-3.1-flash-image-preview-official","image","per image","gemini-3.1-flash-image-preview-official:4k",0.13288,"https://reapi.ai/models/gemini-3-1-flash-image-preview",1785200182468
"re/gemini-omni","gemini-omni","video","per generation","gemini-omni:gen:1080p:10",0.99,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni","gemini-omni","video","per generation","gemini-omni:gen:1080p:4",0.495,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni","gemini-omni","video","per generation","gemini-omni:gen:1080p:6",0.66,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni","gemini-omni","video","per generation","gemini-omni:gen:1080p:8",0.825,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni","gemini-omni","video","per generation","gemini-omni:gen:4k:10",1.65,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni","gemini-omni","video","per generation","gemini-omni:gen:4k:4",1.155,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni","gemini-omni","video","per generation","gemini-omni:gen:4k:6",1.32,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni","gemini-omni","video","per generation","gemini-omni:gen:4k:8",1.485,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni","gemini-omni","video","per generation","gemini-omni:gen:720p:10",0.99,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni","gemini-omni","video","per generation","gemini-omni:gen:720p:4",0.495,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni","gemini-omni","video","per generation","gemini-omni:gen:720p:6",0.66,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni","gemini-omni","video","per generation","gemini-omni:gen:720p:8",0.825,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni","gemini-omni","video","per generation","gemini-omni:ref:1080p",1.32,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni","gemini-omni","video","per generation","gemini-omni:ref:4k",1.98,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni","gemini-omni","video","per generation","gemini-omni:ref:720p",1.32,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni-beta","gemini-omni-beta","video","per generation","gemini-omni-beta:gen:1080p:10",0.99,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni-beta","gemini-omni-beta","video","per generation","gemini-omni-beta:gen:1080p:4",0.495,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni-beta","gemini-omni-beta","video","per generation","gemini-omni-beta:gen:1080p:6",0.66,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni-beta","gemini-omni-beta","video","per generation","gemini-omni-beta:gen:1080p:8",0.825,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni-beta","gemini-omni-beta","video","per generation","gemini-omni-beta:gen:4k:10",1.65,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni-beta","gemini-omni-beta","video","per generation","gemini-omni-beta:gen:4k:4",1.155,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni-beta","gemini-omni-beta","video","per generation","gemini-omni-beta:gen:4k:6",1.32,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni-beta","gemini-omni-beta","video","per generation","gemini-omni-beta:gen:4k:8",1.485,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni-beta","gemini-omni-beta","video","per generation","gemini-omni-beta:gen:720p:10",0.99,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni-beta","gemini-omni-beta","video","per generation","gemini-omni-beta:gen:720p:4",0.495,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni-beta","gemini-omni-beta","video","per generation","gemini-omni-beta:gen:720p:6",0.66,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni-beta","gemini-omni-beta","video","per generation","gemini-omni-beta:gen:720p:8",0.825,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni-beta","gemini-omni-beta","video","per generation","gemini-omni-beta:ref:1080p",1.32,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni-beta","gemini-omni-beta","video","per generation","gemini-omni-beta:ref:4k",1.98,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gemini-omni-beta","gemini-omni-beta","video","per generation","gemini-omni-beta:ref:720p",1.32,"https://reapi.ai/models/gemini-omni",1785200182468
"re/gpt-image-2","gpt-image-2","image","per image","gpt-image-2:1k",0.03,"https://reapi.ai/models/gpt-image-2",1785200182468
"re/gpt-image-2","gpt-image-2","image","per image","gpt-image-2:2k",0.05,"https://reapi.ai/models/gpt-image-2",1785200182468
"re/gpt-image-2","gpt-image-2","image","per image","gpt-image-2:4k",0.08,"https://reapi.ai/models/gpt-image-2",1785200182468
"re/gpt-image-2-beta","gpt-image-2-beta","image","per image","gpt-image-2-beta:1k",0.03,"https://reapi.ai/models/gpt-image-2",1785200182468
"re/gpt-image-2-beta","gpt-image-2-beta","image","per image","gpt-image-2-beta:2k",0.05,"https://reapi.ai/models/gpt-image-2",1785200182468
"re/gpt-image-2-beta","gpt-image-2-beta","image","per image","gpt-image-2-beta:4k",0.08,"https://reapi.ai/models/gpt-image-2",1785200182468
"re/gpt-image-2-official","gpt-image-2-official","image","per image","gpt-image-2-official:16:9@1k_high",0.2136,"https://reapi.ai/models/gpt-image-2",1785200182468
"re/gpt-image-2-official","gpt-image-2-official","image","per image","gpt-image-2-official:16:9@1k_low",0.00608,"https://reapi.ai/models/gpt-image-2",1785200182468
"re/gpt-image-2-official","gpt-image-2-official","image","per image","gpt-image-2-official:16:9@1k_medium",0.0536,"https://reapi.ai/models/gpt-image-2",1785200182468
"re/gpt-image-2-official","gpt-image-2-official","image","per image","gpt-image-2-official:16:9@2k_high",0.3792,"https://reapi.ai/models/gpt-image-2",1785200182468
"re/gpt-image-2-official","gpt-image-2-official","image","per image","gpt-image-2-official:16:9@2k_low",0.0108,"https://reapi.ai/models/gpt-image-2",1785200182468
"re/gpt-image-2-official","gpt-image-2-official","image","per image","gpt-image-2-official:16:9@2k_medium",0.0952,"https://reapi.ai/models/gpt-image-2",1785200182468
